International Congress on Sound and Vibration,박준수,0,,,,,,,,,,
International Congress on Sound and Vibration,주강현,0,,,,,,,,,,
International Congress on Sound and Vibration,박진영,0,,,,,,,,,,
International Congress on Sound and Vibration,장지호,0,,,,,,,,,,
International Euro-Mediterranean Conference (EuroMed),이종욱,0,,,,,,,,,,
International Senior Project Conference in Engineering and Technology (ISPC),김선중,15,,,,,,,,,,
International Service Innovation Design Conference (ISIDC),Yu Wu,15,,,,,,,,,,
International Society for Musical Information Retrieval Conference,김근형,17,,,,,,,,,,
International Society for Musical Information Retrieval Conference (ISMIR),Adrian Kim,17,,,,,,,,,,
International Society for Musical Information Retrieval Conference (ISMIR),서동우,17,,,,,,,,,,
International Society for Musical Information Retrieval Conference (ISMIR),정다샘,17,,,,,,,,,,
International Society for Musical Information Retrieval Conference (ISMIR),박지영,17,,,,,,,,,,
International Society for Musical Information Retrieval Conference (ISMIR),이종필,17,,,,,,,,,,
International Society for Musical Information Retrieval Conference (ISMIR),"금상은,오창현,남주한",17,,,,,,,,,,
International Symposium on Computer Music Multidisciplinary Research (CMMR),이장원,17,,,,,,,,,,
International Symposium on Electronic Art,김승훈,17,,,,,,,,,,
International Symposium on Electronic Art,오주영,0,,,,,,,,,,
International Symposium on Electronic Art,Marios Samdanis,0,,,,,,,,,,
International Symposium on Electronic Art (ISEA),안성은,15,,,,,,,,,,
International Symposium on Simulation & Serious Games,서기슬,6,,,,,,,,,,
International Symposium on Social Computing Applications (SCA),고준성,0,,,,,,,,,,
International Symposium on Social Computing Applications (SCA),이성업,0,,,,,,,,,,
International Symposium on Social Computing Applications (SCA),정동기,0,,,,,,,,,,
International Symposium on Ubiquitous Virtual Reality,이학수,6,,,,,,,,,,
International Symposium on Ubiquitous Virtual Reality,Orlando Borges Jr.,6,,,,,,,,,,
International Symposium on Ubiquitous Virtual Reality,임지민,6,,,,,,,,,,
International Symposium on Ubiquitous Virtual Reality (ISUVR),"Wakefield, G.",0,,,,,,,,,,
International Workshop on Pervasive Shopping in conjunction with,조수호,0,,,,,,,,,,
International World Wide Web Conference (WWW),Changtao Zhong,4,,,,,,,,,,
International World Wide Web Conference (WWW),"Jing-Kai Lou,박건우",4,,,,,,,,,,
International World Wide Web Conference (WWW),임홍준,4,,,,,,,,,,
IRCAM,0,0,,,,,,,,,,
ISEA (International Symposium on Electronic Art),오제호,13,,,,,,,,,,
ISEA (International Symposium on Electronic Art),방소정,13,,,,,,,,,,
ISEA (International Symposium on Electronic Art),오제호,13,,,,,,,,,,
ISMAR,Whie Jung,16,,,,,,,,,,
ISMAR,Joonhyun Choi,16,,,,,,,,,,
ISMAR,오지혜,29,,,,,,,,,,
ISMAR,김연준,29,,,,,,,,,,
ISMAR,김민주,0,,,,,,,,,,
ISMAR,황성재,0,,,,,,,,,,
ISMAR,강지영,0,,,,,,,,,,
ISMAR,장영균,16,,,,,,,,,,
ISMAR,길경원,16,,,,,,,,,,
ISMAR,Taejin Ha,16,,,,,,,,,,
ISMAR,Hyerim Park,16,,,,,,,,,,
ISMAR,Jinwoo Park,16,,,,,,,,,,
ISUVR,강창구 (GIST),29,,,,,,,,,,
ISUVR,Taejin Ha,16,,,,,,,,,,
ISUVR,Yoosoo Oh,16,,,,,,,,,,
ISUVR,Youngkyoon Jang,16,,,,,,,,,,
ISUVR,길경원,16,,,,,,,,,,
ISUVR,박갑용,16,,,,,,,,,,
ISUVR,장영균,16,,,,,,,,,,
ISUVR,김재인,16,,,,,,,,,,
IUI,황성재,0,,,,,,,,,,
IUI,황성재,0,,,,,,,,,,
Japanese Society for Cognitive Psychology,김민서,5,,,,,,,,,,
Joint International Computer Music Conference and Sound and Music Computing Conference,김근형,17,,,,,,,,,,
KHCI,장태권,8,,,,,,,,,,
KHCI,손동관,0,,,,,,,,,,
KHCI,이상희,0,,,,,,,,,,
KIDP-DMI International Conference,0,0,,,,,,,,,,
KJMR,하태진,16,,,,,,,,,,
KJMR,장영균,16,,,,,,,,,,
KJMR,Youngkyoon Jang,16,,,,,,,,,,
KJMR,Hyeongmook Lee,16,,,,,,,,,,
KRnet,0,0,,,,,,,,,,
KRnet,0,0,,,,,,,,,,
KSNVE Annual Conference,장지호,0,,,,,,,,,,
KSNVE Annual Conference,송민호,0,,,,,,,,,,
KSNVE Annual Conference,강동수,0,,,,,,,,,,
KSNVE Annual Conference,0,0,,,,,,,,,,
KSNVE Annual Conference,0,0,,,,,,,,,,
KSNVE Annual Conference,장지호,0,,,,,,,,,,
"Machine Learning for Audio Signal Processing Workshop, Neural Information Processing Systems (NIPS)",이종필,17,,,,,,,,,,
"Machine Learning for Music Discovery Workshop, International Conference on Machine Learning (ICML)",이종필,17,,,,,,,,,,
Marketing Science Conference,김민기,15,,,,,,,,,,
Medicine 2.0,박민수,4,,,,,,,,,,
Medicine 2.0,곽진아,4,,,,,,,,,,
MobileHCI,황성재,0,,,,,,,,,,
MobileHCI,황성재,0,,,,,,,,,,
Museum,남미현,0,,,,,,,,,,
Museum,0,0,,,,,,,,,,
Museum and the Web,채건호,0,,,,,,,,,,
Museums and the Web,남미현,0,,,,,,,,,,
Museums and the Web,채건호,0,,,,,,,,,,
Museums and the Web Asia,김민주,0,,,,,,,,,,
Museums and the Web Asia,김현기,0,,,,,,,,,,
NetSci,박건우,4,,,,,,,,,,
NetSci,23,23,,,,,,,,,,
NetSci,10,10,,,,,,,,,,
NetSci,10,10,,,,,,,,,,
NetSci,10,10,,,,,,,,,,
NetSci,10,10,,,,,,,,,,
NetSci,"박도흠,배아람",23,,,,,,,,,,
NetSci,전규현,23,,,,,,,,,,
NetSci,박도흠,23,,,,,,,,,,
NetSci,신승규,23,,,,,,,,,,
NetSci,"김승회,하유이",4,,,,,,,,,,
NetSci,권세정,4,,,,,,,,,,
NetSci,김재우,4,,,,,,,,,,
NetSci,김희철,4,,,,,,,,,,
NetSci,박건우,4,,,,,,,,,,
NetSci,"박도흠,신승규",23,,,,,,,,,,
NetSci,전규현,23,,,,,,,,,,
NetSci,박도흠,23,,,,,,,,,,
NetSci,민세미,23,,,,,,,,,,
NetSci,최동혁,23,,,,,,,,,,
NetSci,신승규,23,,,,,,,,,,
NetSci,신승규,23,,,,,,,,,,
NetSci,배아람,23,,,,,,,,,,
NetSci,박도흠,23,,,,,,,,,,
NetSci,신승규,23,,,,,,,,,,
NetSci,신승규,23,,,,,,,,,,
NetSci,배아람,23,,,,,,,,,,
NetSci,신승규,23,,,,,,,,,,
NetSci,박도흠,23,,,,,,,,,,
NetSci,"민세미,문경연",23,,,,,,,,,,
NetSci,우지영(고려대),23,,,,,,,,,,
Neuroscience,박성민,0,,,,,,,,,,
Neuroscience,박성민,0,,,,,,,,,,
Nexon Developers Conference,최원규,6,,,,,,,,,,
NIME,"Roberts, C.",0,,,,,,,,,,
NIME,이정섭,0,,,,,,,,,,
NIME,Andrea Bianchi,0,,,,,,,,,,
NIME,김봉준,0,,,,,,,,,,
NIME,박시화,0,,,,,,,,,,
NIME,김승훈,0,,,,,,,,,,
NIME,김승훈,0,,,,,,,,,,
NIME,이정섭,0,,,,,,,,,,
NODEM,임지민,6,,,,,,,,,,
NODEM,이슬,6,,,,,,,,,,
NODEM,서주희,0,,,,,,,,,,
NOSSDAV,Massimiliano Marcon,4,,,,,,,,,,
NRW(Network Research Workshop),소중희,0,,,,,,,,,,
Pacific Graphics,박진호,25,,,,,,,,,,
Pacific Graphics,유미,25,,,,,,,,,,
Pacific Graphics,강창구 (GIST),29,,,,,,,,,,
Pacific Graphics,엄해광,25,,,,,,,,,,
Pacific Graphics,김영휘,25,,,,,,,,,,
Pacific Graphics,김폴현진,25,,,,,,,,,,
Pacific Graphics,방승배,29,,,,,,,,,,
Pacific Graphics,이정진,25,,,,,,,,,,
Pacific Graphics,박한길,29,,,,,,,,,,
Pacific Graphics,김재동,25,,,,,,,,,,
RE-NEW DIGITAL ARTS FESTIVAL,오제호,13,,,,,,,,,,
Regional Studies Association Annual International Conference,김선혁,0,,,,,,,,,,
SCA,이석원,29,,,,,,,,,,
SCA,몰메이커,25,,,,,,,,,,
Service Design Network Korea Conference,Yu Wu,15,,,,,,,,,,
SIGCHI,민아람,15,,,,,,,,,,
SIGCHI,김진영,0,,,,,,,,,,
SIGGRAPH,주은정,25,,,,,,,,,,
SIGGRAPH,이정진,25,,,,,,,,,,
SIGGRAPH,"최병국,Roger Blanco i Ribera",25,,,,,,,,,,
SIGGRAPH,"Jung, Gyuwon",15,,,,,,,,,,
SIGGRAPH,강창구 (GIST),29,,,,,,,,,,
SIGGRAPH,방승배,29,,,,,,,,,,
SIGGRAPH,Daniel Saakes,16,,,,,,,,,,
SIGGRAPH,Roger Blanco,25,,,,,,,,,,
SIGGRAPH,황성재,0,,,,,,,,,,
SIGGRAPH,김민주,0,,,,,,,,,,
SIGKDD,박민수,4,,,,,,,,,,
Signal-Image Technology & Internet-Based System (SITIS),김하연,16,,,,,,,,,,
Signal-Image Technology & Internet-Based System (SITIS),박노영,16,,,,,,,,,,
SIGraDi,김선중,15,,,,,,,,,,
SIGraDi,김선중,15,,,,,,,,,,
Social Informatics,박자람,4,,,,,,,,,,
Social Web Internatioanl Workshop,유소라,10,,,,,,,,,,
Sound and Music Computing Conference,권태균,17,,,,,,,,,,
Sound and Music Computing Conference,이종필,17,,,,,,,,,,
Sound and Music Computing Conference,김승훈,0,,,,,,,,,,
Sound and Music Computing Conference,이장원,0,,,,,,,,,,
Sound and Music Computing Conference,김근형,0,,,,,,,,,,
Stereoscopic Displays and Applications,최양현,0,,,,,,,,,,
Tenth International Conference on the Arts in Society,이은립,0,,,,,,,,,,
The AAAI International Conference on Weblogs and Social Media,안지선,4,,,,,,,,,,
The Arts in Society,강슬기,18,,,,,,,,,,
The Asian Conference on Arts and Humanities,김민서,5,,,,,,,,,,
The Eurographics Conference on Visualization,이세희,0,,,,,,,,,,
The International Conference Culture and Computing,문지원,13,,,,,,,,,,
The International Conference on Applied System Innovation (ICASI),Tse-Wei Hsu,15,,,,,,,,,,
The International Conference on New Interfaces for Musical Expression,서상원,29,,,,,,,,,,
The Korean Electro-Acoustic Music Society's Annual Conference,김근형,0,,,,,,,,,,
The Society for Music Perception and Cognition,박새별,17,,,,,,,,,,
TVX,8,8,,,,,,,,,,
Ubicomp,안미루,0,,,,,,,,,,
Ubicomp,한아영,0,,,,,,,,,,
UIST,황성재,0,,,,,,,,,,
UIST,이종인,31,,,,,,,,,,
UXTV,박지선,0,,,,,,,,,,
"visions of humanity in cyberculture, cyberspace, science fiction",신정범,8,,,,,,,,,,
VISUAL,조현근,0,,,,,,,,,,
VSMM(Int. Conference on Virtual Sytem and Multimedia),안재홍,0,,,,,,,,,,
WebSci,10,10,,,,,,,,,,
Workshop on Complex Networks,이제원,23,,,,,,,,,,
Workshop on Complex Networks,박도흠,23,,,,,,,,,,
Workshop on Complex Networks,배아람,23,,,,,,,,,,
Workshop on Complex Networks,이제원,23,,,,,,,,,,
Workshop on Detection and Classification of Acoustic Scenes and Events (DCASE),이종필,17,,,,,,,,,,
Workshop on Egocentric (First-person) Vision - In conjunction with CVPR,"Yang Liu*, 장영균*",16,,,,,,,,,,
Workshop on Information in Networks (WIN),Jing-Kai Lou,4,,,,,,,,,,
Workshop on Information in Networks (WIN),이제원,23,,,,,,,,,,
World Congress on Medical Physics and Biomedical Engineering,32,32,,,,,,,,,,
World Dance Alliance Global Summit,Tatjana Byrne,0,,,,,,,,,,
World Dance Alliance Global Summit,0,0,,,,,,,,,,
